starttime,stoptime,start station name,end station name,start station latitude,start station longitude,end station latitude,end station longitude,usertype,day of week,start date,stop date,tripduration
2022-01-31 07:26:00,2022-01-31 07:28:00,Marin Light Rail,City Hall,40.714584,-74.042817,40.7177325,-74.043845,member,Friday,04/30/2021,04/30/2021,0 days 00:02:00
2022-01-31 07:28:00,2022-01-31 07:31:00,Marin Light Rail,City Hall,40.714584,-74.042817,40.7177325,-74.043845,member,Tuesday,04/06/2021,04/06/2021,0 days 00:03:00
2022-01-31 10:28:00,2022-01-31 10:56:00,Marin Light Rail,City Hall,40.714584,-74.042817,40.7177325,-74.043845,member,Wednesday,04/28/2021,04/28/2021,0 days 00:28:00
2022-01-31 16:57:00,2022-01-31 17:00:00,Montgomery St,City Hall,40.71942,-74.05099,40.7177325,-74.043845,casual,Thursday,04/15/2021,04/15/2021,0 days 00:03:00
2022-01-31 12:37:00,2022-01-31 12:40:00,Montgomery St,City Hall,40.71942,-74.05099,40.7177325,-74.043845,member,Saturday,04/17/2021,04/17/2021,0 days 00:03:00
2022-01-31 14:37:00,2022-01-31 14:39:00,Montgomery St,Dixon Mills,40.71942,-74.05099,40.721630142638354,-74.04996782541275,member,Saturday,04/17/2021,04/17/2021,0 days 00:02:00
2022-01-31 14:42:00,2022-01-31 14:44:00,Montgomery St,Dixon Mills,40.71942,-74.05099,40.721630142638354,-74.04996782541275,member,Saturday,04/17/2021,04/17/2021,0 days 00:02:00
2022-01-31 18:23:00,2022-01-31 18:27:00,Montgomery St,City Hall,40.71942,-74.05099,40.7177325,-74.043845,member,Thursday,04/01/2021,04/01/2021,0 days 00:04:00
2022-01-31 14:49:00,2022-01-31 14:52:00,Montgomery St,Dixon Mills,40.71942,-74.05099,40.721630142638354,-74.04996782541275,member,Saturday,04/10/2021,04/10/2021,0 days 00:03:00
2022-01-31 14:06:00,2022-01-31 14:09:00,Montgomery St,City Hall,40.71942,-74.05099,40.7177325,-74.043845,member,Thursday,04/29/2021,04/29/2021,0 days 00:03:00
2022-01-31 12:36:00,2022-01-31 12:39:00,Montgomery St,City Hall,40.71942,-74.05099,40.7177325,-74.043845,member,Thursday,04/01/2021,04/01/2021,0 days 00:03:00
2022-01-31 12:07:00,2022-01-31 12:36:00,Grove St PATH,City Hall,40.719586,-74.043117,40.7177325,-74.043845,member,Tuesday,04/06/2021,04/06/2021,0 days 00:29:00
2022-01-31 23:05:00,2022-01-31 23:08:00,Grove St PATH,Dixon Mills,40.719586,-74.043117,40.721630142638354,-74.04996782541275,member,Friday,04/30/2021,04/30/2021,0 days 00:03:00
2022-01-31 17:39:00,2022-01-31 18:22:00,Grove St PATH,City Hall,40.719586,-74.043117,40.717733,-74.043845,casual,Sunday,04/04/2021,04/04/2021,0 days 00:43:00
2022-01-31 18:05:00,2022-01-31 18:08:00,Grove St PATH,City Hall,40.719586,-74.043117,40.7177325,-74.043845,member,Wednesday,04/28/2021,04/28/2021,0 days 00:03:00
2022-01-31 16:52:00,2022-01-31 17:01:00,Hamilton Park,City Hall,40.727595,-74.044247,40.7177325,-74.043845,casual,Saturday,04/10/2021,04/10/2021,0 days 00:09:00
2022-01-31 18:37:00,2022-01-31 18:53:00,Grove St PATH,City Hall,40.719586,-74.043117,40.7177325,-74.043845,member,Tuesday,04/20/2021,04/20/2021,0 days 00:16:00
2022-01-31 07:53:00,2022-01-31 08:00:00,Hamilton Park,City Hall,40.727595,-74.044247,40.7177325,-74.043845,member,Monday,04/26/2021,04/26/2021,0 days 00:07:00
2022-01-31 22:40:00,2022-01-31 22:42:00,Grove St PATH,Dixon Mills,40.719586,-74.043117,40.721630142638354,-74.04996782541275,member,Monday,04/05/2021,04/05/2021,0 days 00:02:00
2022-01-31 17:22:00,2022-01-31 17:29:00,Hamilton Park,City Hall,40.727595,-74.044247,40.7177325,-74.043845,member,Thursday,04/08/2021,04/08/2021,0 days 00:07:00
2022-01-31 16:54:00,2022-01-31 17:01:00,Hamilton Park,City Hall,40.727596,-74.044247,40.717733,-74.043845,casual,Saturday,04/10/2021,04/10/2021,0 days 00:07:00
2022-01-31 20:00:00,2022-01-31 20:02:00,Grove St PATH,Dixon Mills,40.719586,-74.043117,40.721630142638354,-74.04996782541275,member,Saturday,04/10/2021,04/10/2021,0 days 00:02:00
2022-01-31 19:10:00,2022-01-31 19:20:00,Hamilton Park,City Hall,40.727595,-74.044247,40.7177325,-74.043845,member,Saturday,04/10/2021,04/10/2021,0 days 00:10:00
2022-01-31 08:41:00,2022-01-31 08:49:00,Hamilton Park,City Hall,40.727595,-74.044247,40.7177325,-74.043845,member,Monday,04/12/2021,04/12/2021,0 days 00:08:00
2022-01-31 08:40:00,2022-01-31 09:14:00,Hamilton Park,City Hall,40.727595,-74.044247,40.7177325,-74.043845,member,Wednesday,04/21/2021,04/21/2021,0 days 00:34:00
2022-01-31 11:42:00,2022-01-31 11:47:00,Essex Light Rail,City Hall,40.712774,-74.036485,40.7177325,-74.043845,member,Monday,04/12/2021,04/12/2021,0 days 00:05:00
2022-01-31 18:57:00,2022-01-31 19:04:00,Hamilton Park,City Hall,40.727595,-74.044247,40.7177325,-74.043845,member,Tuesday,04/20/2021,04/20/2021,0 days 00:07:00
2022-01-31 07:36:00,2022-01-31 07:38:00,Grove St PATH,City Hall,40.719586,-74.043117,40.7177325,-74.043845,member,Saturday,04/03/2021,04/03/2021,0 days 00:02:00
2022-01-31 08:53:00,2022-01-31 09:01:00,Hamilton Park,City Hall,40.727595,-74.044247,40.7177325,-74.043845,member,Monday,04/26/2021,04/26/2021,0 days 00:08:00
2022-01-31 09:22:00,2022-01-31 09:29:00,Hamilton Park,City Hall,40.727595,-74.044247,40.7177325,-74.043845,member,Tuesday,04/06/2021,04/06/2021,0 days 00:07:00
2022-01-31 15:23:00,2022-01-31 15:27:00,Grove St PATH,Dixon Mills,40.719586,-74.043117,40.721630142638354,-74.04996782541275,member,Saturday,04/24/2021,04/24/2021,0 days 00:04:00
2022-01-31 16:07:00,2022-01-31 17:15:00,Grove St PATH,City Hall,40.719586,-74.043117,40.7177325,-74.043845,casual,Sunday,04/04/2021,04/04/2021,0 days 01:08:00
2022-01-31 17:29:00,2022-01-31 17:32:00,Grove St PATH,Dixon Mills,40.719586,-74.043117,40.721630142638354,-74.04996782541275,member,Wednesday,04/14/2021,04/14/2021,0 days 00:03:00
2022-01-31 17:47:00,2022-01-31 17:49:00,Montgomery St,Dixon Mills,40.71942,-74.05099,40.721630142638354,-74.04996782541275,member,Wednesday,04/21/2021,04/21/2021,0 days 00:02:00
2022-01-31 20:32:00,2022-01-31 20:40:00,Liberty Light Rail,City Hall,40.711242,-74.055701,40.7177325,-74.043845,casual,Friday,04/09/2021,04/09/2021,0 days 00:08:00
2022-01-31 19:27:00,2022-01-31 19:40:00,Liberty Light Rail,City Hall,40.711242,-74.055701,40.7177325,-74.043845,casual,Wednesday,04/14/2021,04/14/2021,0 days 00:13:00
2022-01-31 15:25:00,2022-01-31 15:48:00,Liberty Light Rail,City Hall,40.711242,-74.055701,40.7177325,-74.043845,casual,Saturday,04/24/2021,04/24/2021,0 days 00:23:00
2022-01-31 10:01:00,2022-01-31 10:07:00,Liberty Light Rail,City Hall,40.711242,-74.055701,40.7177325,-74.043845,member,Saturday,04/24/2021,04/24/2021,0 days 00:06:00
2022-01-31 22:31:00,2022-01-31 22:33:00,Marin Light Rail,City Hall,40.714584,-74.042817,40.7177325,-74.043845,member,Saturday,04/17/2021,04/17/2021,0 days 00:02:00
2022-01-31 16:04:00,2022-01-31 16:07:00,Marin Light Rail,City Hall,40.714584,-74.042817,40.7177325,-74.043845,member,Monday,04/26/2021,04/26/2021,0 days 00:03:00
2022-01-31 18:29:00,2022-01-31 18:31:00,Marin Light Rail,City Hall,40.714584,-74.042817,40.7177325,-74.043845,member,Wednesday,04/28/2021,04/28/2021,0 days 00:02:00
2022-01-31 18:57:00,2022-01-31 19:01:00,Montgomery St,City Hall,40.71942,-74.05099,40.717733,-74.043845,member,Thursday,04/08/2021,04/08/2021,0 days 00:04:00
2022-01-31 21:07:00,2022-01-31 21:15:00,Dixon Mills,Harborside,40.72163,-74.049967,40.7192517,-74.034234,member,Tuesday,04/13/2021,04/13/2021,0 days 00:08:00
2022-01-31 19:43:00,2022-01-31 19:47:00,Newport PATH,Harborside,40.727223,-74.033758,40.7192517,-74.034234,member,Wednesday,04/28/2021,04/28/2021,0 days 00:04:00
2022-01-31 17:54:00,2022-01-31 18:06:00,Newport PATH,Harborside,40.727223,-74.033758,40.7192517,-74.034234,casual,Wednesday,04/28/2021,04/28/2021,0 days 00:12:00
2022-01-31 17:27:00,2022-01-31 17:31:00,Newport PATH,Harborside,40.727223,-74.033758,40.7192517,-74.034234,member,Tuesday,04/27/2021,04/27/2021,0 days 00:04:00
2022-01-31 13:01:00,2022-01-31 13:19:00,Hilltop,Harborside,40.731168,-74.057573,40.7192517,-74.034234,casual,Friday,04/02/2021,04/02/2021,0 days 00:18:00
2022-01-31 17:33:00,2022-01-31 18:04:00,City Hall,Harborside,40.717732,-74.043845,40.7192517,-74.034234,member,Wednesday,04/28/2021,04/28/2021,0 days 00:31:00
2022-01-31 20:26:00,2022-01-31 20:29:00,City Hall,Harborside,40.717732,-74.043845,40.7192517,-74.034234,member,Friday,04/02/2021,04/02/2021,0 days 00:03:00
2022-01-31 19:24:00,2022-01-31 19:47:00,City Hall,Harborside,40.717732,-74.043845,40.7192517,-74.034234,member,Tuesday,04/20/2021,04/20/2021,0 days 00:23:00
2022-01-31 19:54:00,2022-01-31 19:58:00,City Hall,Harborside,40.717732,-74.043845,40.7192517,-74.034234,member,Monday,04/19/2021,04/19/2021,0 days 00:04:00
2022-01-31 18:59:00,2022-01-31 19:08:00,City Hall,Harborside,40.717732,-74.043845,40.7192517,-74.034234,casual,Sunday,04/04/2021,04/04/2021,0 days 00:09:00
2022-01-31 18:04:00,2022-01-31 18:19:00,Montgomery St,Harborside,40.71942,-74.05099,40.7192517,-74.034234,casual,Wednesday,04/28/2021,04/28/2021,0 days 00:15:00
2022-01-31 19:30:00,2022-01-31 19:41:00,Montgomery St,Harborside,40.71942,-74.05099,40.7192517,-74.034234,member,Sunday,04/18/2021,04/18/2021,0 days 00:11:00
2022-01-31 14:21:00,2022-01-31 14:30:00,City Hall,Harborside,40.717732,-74.043845,40.7192517,-74.034234,casual,Monday,04/19/2021,04/19/2021,0 days 00:09:00
2022-01-31 17:41:00,2022-01-31 17:56:00,Montgomery St,Harborside,40.71942,-74.05099,40.7192517,-74.034234,casual,Saturday,04/03/2021,04/03/2021,0 days 00:15:00
2022-01-31 17:38:00,2022-01-31 17:56:00,Montgomery St,Harborside,40.71942,-74.05099,40.7192517,-74.034234,casual,Saturday,04/03/2021,04/03/2021,0 days 00:18:00
2022-01-31 18:07:00,2022-01-31 18:10:00,Paulus Hook,Harborside,40.714145,-74.033551,40.7192517,-74.034234,member,Tuesday,04/13/2021,04/13/2021,0 days 00:03:00
2022-01-31 17:10:00,2022-01-31 17:14:00,Paulus Hook,Harborside,40.714145,-74.033551,40.7192517,-74.034234,member,Tuesday,04/13/2021,04/13/2021,0 days 00:04:00
2022-01-31 09:38:00,2022-01-31 09:43:00,Paulus Hook,Harborside,40.714145,-74.033551,40.7192517,-74.034234,member,Friday,04/09/2021,04/09/2021,0 days 00:05:00
2022-01-31 19:41:00,2022-01-31 20:21:00,Paulus Hook,Harborside,40.714145,-74.033551,40.7192517,-74.034234,casual,Tuesday,04/27/2021,04/27/2021,0 days 00:40:00
2022-01-31 16:10:00,2022-01-31 16:14:00,Paulus Hook,Harborside,40.714145,-74.033551,40.7192517,-74.034234,member,Tuesday,04/20/2021,04/20/2021,0 days 00:04:00
2022-01-31 20:04:00,2022-01-31 20:08:00,Paulus Hook,Harborside,40.714145,-74.033551,40.7192517,-74.034234,member,Thursday,04/08/2021,04/08/2021,0 days 00:04:00
2022-01-31 09:16:00,2022-01-31 09:51:00,Paulus Hook,Harborside,40.714145,-74.033551,40.7192517,-74.034234,member,Saturday,04/17/2021,04/17/2021,0 days 00:35:00
2022-01-31 01:50:00,2022-01-31 01:54:00,Paulus Hook,Harborside,40.714145,-74.033551,40.7192517,-74.034234,member,Sunday,04/18/2021,04/18/2021,0 days 00:04:00
2022-01-31 12:10:00,2022-01-31 12:34:00,Paulus Hook,Harborside,40.714145,-74.033551,40.7192517,-74.034234,member,Friday,04/23/2021,04/23/2021,0 days 00:24:00
2022-01-31 16:46:00,2022-01-31 16:49:00,Paulus Hook,Harborside,40.714145,-74.033551,40.7192517,-74.034234,member,Wednesday,04/21/2021,04/21/2021,0 days 00:03:00
2022-01-31 11:34:00,2022-01-31 11:40:00,Grand St,Harborside,40.715177,-74.037683,40.7192517,-74.034234,member,Thursday,04/22/2021,04/22/2021,0 days 00:06:00
2022-01-31 11:44:00,2022-01-31 11:54:00,Dixon Mills,Harborside,40.72163,-74.049967,40.7192517,-74.034234,member,Monday,04/05/2021,04/05/2021,0 days 00:10:00
2022-01-31 16:43:00,2022-01-31 17:02:00,Grand St,Harborside,40.715177,-74.037683,40.7192517,-74.034234,member,Saturday,04/24/2021,04/24/2021,0 days 00:19:00
2022-01-31 21:38:00,2022-01-31 21:41:00,Grand St,Harborside,40.715177,-74.037683,40.7192517,-74.034234,member,Monday,04/19/2021,04/19/2021,0 days 00:03:00
2022-01-31 18:49:00,2022-01-31 18:58:00,Grand St,Harborside,40.715177,-74.037683,40.7192517,-74.034234,member,Thursday,04/08/2021,04/08/2021,0 days 00:09:00
2022-01-31 12:52:00,2022-01-31 13:00:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Tuesday,04/27/2021,04/27/2021,0 days 00:08:00
2022-01-31 11:41:00,2022-01-31 13:53:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Saturday,04/17/2021,04/17/2021,0 days 02:12:00
2022-01-31 18:20:00,2022-01-31 19:26:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Monday,04/19/2021,04/19/2021,0 days 01:06:00
2022-01-31 08:42:00,2022-01-31 08:49:00,Liberty Light Rail,City Hall,40.711242,-74.055701,40.7177325,-74.043845,member,Saturday,04/24/2021,04/24/2021,0 days 00:07:00
2022-01-31 19:52:00,2022-01-31 19:59:00,Liberty Light Rail,City Hall,40.711242,-74.055701,40.7177325,-74.043845,member,Saturday,04/10/2021,04/10/2021,0 days 00:07:00
2022-01-31 18:04:00,2022-01-31 18:10:00,Liberty Light Rail,City Hall,40.711242,-74.055701,40.7177325,-74.043845,member,Thursday,04/08/2021,04/08/2021,0 days 00:06:00
2022-01-31 17:54:00,2022-01-31 18:00:00,Liberty Light Rail,City Hall,40.711242,-74.055701,40.7177325,-74.043845,member,Sunday,04/18/2021,04/18/2021,0 days 00:06:00
2022-01-31 18:02:00,2022-01-31 18:08:00,Liberty Light Rail,City Hall,40.711242,-74.055701,40.7177325,-74.043845,member,Wednesday,04/07/2021,04/07/2021,0 days 00:06:00
2022-01-31 16:09:00,2022-01-31 16:20:00,Liberty Light Rail,City Hall,40.711242,-74.055701,40.717733,-74.043845,casual,Wednesday,04/28/2021,04/28/2021,0 days 00:11:00
2022-01-31 11:36:00,2022-01-31 11:48:00,Liberty Light Rail,City Hall,40.711242,-74.055701,40.7177325,-74.043845,member,Sunday,04/04/2021,04/04/2021,0 days 00:12:00
2022-01-31 08:59:00,2022-01-31 09:01:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Wednesday,04/21/2021,04/21/2021,0 days 00:02:00
2022-01-31 09:38:00,2022-01-31 09:40:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Wednesday,04/28/2021,04/28/2021,0 days 00:02:00
2022-01-31 15:20:00,2022-01-31 15:22:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Thursday,04/01/2021,04/01/2021,0 days 00:02:00
2022-01-31 09:03:00,2022-01-31 09:05:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Tuesday,04/20/2021,04/20/2021,0 days 00:02:00
2022-01-31 11:36:00,2022-01-31 11:38:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Monday,04/05/2021,04/05/2021,0 days 00:02:00
2022-01-31 06:32:00,2022-01-31 06:34:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,casual,Monday,04/05/2021,04/05/2021,0 days 00:02:00
2022-01-31 07:27:00,2022-01-31 07:29:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Tuesday,04/27/2021,04/27/2021,0 days 00:02:00
2022-01-31 13:05:00,2022-01-31 13:07:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Friday,04/02/2021,04/02/2021,0 days 00:02:00
2022-01-31 08:35:00,2022-01-31 08:39:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Monday,04/12/2021,04/12/2021,0 days 00:04:00
2022-01-31 13:34:00,2022-01-31 13:36:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Wednesday,04/21/2021,04/21/2021,0 days 00:02:00
2022-01-31 08:40:00,2022-01-31 08:41:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Monday,04/26/2021,04/26/2021,0 days 00:01:00
2022-01-31 12:35:00,2022-01-31 12:52:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Wednesday,04/14/2021,04/14/2021,0 days 00:17:00
2022-01-31 06:34:00,2022-01-31 06:36:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,casual,Monday,04/26/2021,04/26/2021,0 days 00:02:00
2022-01-31 12:29:00,2022-01-31 12:50:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Wednesday,04/07/2021,04/07/2021,0 days 00:21:00
2022-01-31 06:29:00,2022-01-31 06:31:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,casual,Monday,04/12/2021,04/12/2021,0 days 00:02:00
2022-01-31 09:00:00,2022-01-31 09:04:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Wednesday,04/07/2021,04/07/2021,0 days 00:04:00
2022-01-31 08:49:00,2022-01-31 08:51:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Monday,04/05/2021,04/05/2021,0 days 00:02:00
2022-01-31 08:56:00,2022-01-31 08:59:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Tuesday,04/06/2021,04/06/2021,0 days 00:03:00
2022-01-31 13:54:00,2022-01-31 13:56:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Monday,04/12/2021,04/12/2021,0 days 00:02:00
2022-01-31 08:39:00,2022-01-31 08:41:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Friday,04/30/2021,04/30/2021,0 days 00:02:00
2022-01-31 11:37:00,2022-01-31 11:40:00,Warren St,Harborside,40.721124,-74.038051,40.719252,-74.034234,member,Sunday,04/04/2021,04/04/2021,0 days 00:03:00
2022-01-31 15:38:00,2022-01-31 15:50:00,JC Medical Center,Harborside,40.71654,-74.049638,40.719252,-74.034234,casual,Sunday,04/04/2021,04/04/2021,0 days 00:12:00
2022-01-31 06:33:00,2022-01-31 06:35:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,casual,Wednesday,04/07/2021,04/07/2021,0 days 00:02:00
2022-01-31 08:55:00,2022-01-31 08:58:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Thursday,04/29/2021,04/29/2021,0 days 00:03:00
2022-01-31 12:16:00,2022-01-31 12:17:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Tuesday,04/06/2021,04/06/2021,0 days 00:01:00
2022-01-31 15:04:00,2022-01-31 15:09:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,member,Tuesday,04/20/2021,04/20/2021,0 days 00:05:00
2022-01-31 15:38:00,2022-01-31 15:50:00,JC Medical Center,Harborside,40.71654,-74.049638,40.719252,-74.034234,casual,Sunday,04/04/2021,04/04/2021,0 days 00:12:00
2022-01-31 16:35:00,2022-01-31 17:27:00,JC Medical Center,Harborside,40.716539,-74.049637,40.7192517,-74.034234,casual,Tuesday,04/13/2021,04/13/2021,0 days 00:52:00
2022-01-31 18:21:00,2022-01-31 19:26:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,casual,Monday,04/19/2021,04/19/2021,0 days 01:05:00
2022-01-31 11:40:00,2022-01-31 13:53:00,Warren St,Harborside,40.721123,-74.03805,40.7192517,-74.034234,casual,Saturday,04/17/2021,04/17/2021,0 days 02:13:00
2022-01-31 21:37:00,2022-01-31 21:44:00,City Hall,Harborside,40.717732,-74.043845,40.7192517,-74.034234,casual,Friday,04/23/2021,04/23/2021,0 days 00:07:00
2022-01-31 20:06:00,2022-01-31 21:16:00,JC Medical Center,Harborside,40.716539,-74.049637,40.7192517,-74.034234,member,Friday,04/09/2021,04/09/2021,0 days 01:10:00
2022-01-31 16:42:00,2022-01-31 17:24:00,JC Medical Center,Harborside,40.716539,-74.049637,40.7192517,-74.034234,member,Monday,04/05/2021,04/05/2021,0 days 00:42:00
2022-01-31 16:04:00,2022-01-31 16:10:00,JC Medical Center,Harborside,40.716539,-74.049637,40.7192517,-74.034234,member,Saturday,04/24/2021,04/24/2021,0 days 00:06:00
2022-01-31 19:13:00,2022-01-31 19:19:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Monday,04/19/2021,04/19/2021,0 days 00:06:00
2022-01-31 10:18:00,2022-01-31 10:22:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Saturday,04/10/2021,04/10/2021,0 days 00:04:00
2022-01-31 07:29:00,2022-01-31 07:33:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Monday,04/05/2021,04/05/2021,0 days 00:04:00
2022-01-31 07:30:00,2022-01-31 07:34:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Friday,04/09/2021,04/09/2021,0 days 00:04:00
2022-01-31 11:21:00,2022-01-31 11:25:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Saturday,04/03/2021,04/03/2021,0 days 00:04:00
2022-01-31 18:43:00,2022-01-31 18:49:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Thursday,04/29/2021,04/29/2021,0 days 00:06:00
2022-01-31 20:06:00,2022-01-31 21:16:00,JC Medical Center,Harborside,40.716539,-74.049637,40.7192517,-74.034234,member,Friday,04/09/2021,04/09/2021,0 days 01:10:00
2022-01-31 17:13:00,2022-01-31 17:30:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Sunday,04/18/2021,04/18/2021,0 days 00:17:00
2022-01-31 19:05:00,2022-01-31 19:20:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Monday,04/19/2021,04/19/2021,0 days 00:15:00
2022-01-31 07:02:00,2022-01-31 07:05:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Wednesday,04/28/2021,04/28/2021,0 days 00:03:00
2022-01-31 06:58:00,2022-01-31 07:02:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Thursday,04/22/2021,04/22/2021,0 days 00:04:00
2022-01-31 10:40:00,2022-01-31 10:44:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Sunday,04/18/2021,04/18/2021,0 days 00:04:00
2022-01-31 07:00:00,2022-01-31 07:03:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Tuesday,04/27/2021,04/27/2021,0 days 00:03:00
2022-01-31 07:02:00,2022-01-31 07:06:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Monday,04/12/2021,04/12/2021,0 days 00:04:00
2022-01-31 09:17:00,2022-01-31 09:23:00,Jersey & 3rd,Harborside,40.723331,-74.045952,40.7192517,-74.034234,member,Wednesday,04/07/2021,04/07/2021,0 days 00:06:00
2022-01-31 08:34:00,2022-01-31 08:41:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Monday,04/05/2021,04/05/2021,0 days 00:07:00
2022-01-31 18:02:00,2022-01-31 18:07:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Tuesday,04/27/2021,04/27/2021,0 days 00:05:00
2022-01-31 18:43:00,2022-01-31 18:49:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Thursday,04/29/2021,04/29/2021,0 days 00:06:00
2022-01-31 10:52:00,2022-01-31 10:56:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Sunday,04/25/2021,04/25/2021,0 days 00:04:00
2022-01-31 19:10:00,2022-01-31 19:14:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Tuesday,04/20/2021,04/20/2021,0 days 00:04:00
2022-01-31 19:00:00,2022-01-31 19:19:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Tuesday,04/06/2021,04/06/2021,0 days 00:19:00
2022-01-31 18:47:00,2022-01-31 19:14:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Monday,04/05/2021,04/05/2021,0 days 00:27:00
2022-01-31 08:09:00,2022-01-31 08:14:00,City Hall,Harborside,40.717732,-74.043845,40.7192517,-74.034234,casual,Wednesday,04/14/2021,04/14/2021,0 days 00:05:00
2022-01-31 19:24:00,2022-01-31 19:47:00,City Hall,Harborside,40.717732,-74.043845,40.7192517,-74.034234,member,Tuesday,04/20/2021,04/20/2021,0 days 00:23:00
2022-01-31 19:05:00,2022-01-31 19:20:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Monday,04/19/2021,04/19/2021,0 days 00:15:00
2022-01-31 11:33:00,2022-01-31 11:37:00,Newark Ave,Harborside,40.721525,-74.046304,40.7192517,-74.034234,member,Tuesday,04/13/2021,04/13/2021,0 days 00:04:00
2022-01-31 06:39:00,2022-01-31 06:43:00,Newark Ave,Harborside,40.721525,-74.046304,40.7192517,-74.034234,member,Tuesday,04/06/2021,04/06/2021,0 days 00:04:00
2022-01-31 18:59:00,2022-01-31 19:04:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Tuesday,04/27/2021,04/27/2021,0 days 00:05:00
2022-01-31 07:00:00,2022-01-31 07:03:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Tuesday,04/20/2021,04/20/2021,0 days 00:03:00
2022-01-31 14:41:00,2022-01-31 14:56:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Tuesday,04/27/2021,04/27/2021,0 days 00:15:00
2022-01-31 12:04:00,2022-01-31 12:31:00,Newark Ave,Harborside,40.721525,-74.046304,40.7192517,-74.034234,casual,Friday,04/02/2021,04/02/2021,0 days 00:27:00
2022-01-31 06:39:00,2022-01-31 06:44:00,Newark Ave,Harborside,40.721525,-74.046304,40.7192517,-74.034234,member,Thursday,04/08/2021,04/08/2021,0 days 00:05:00
2022-01-31 15:10:00,2022-01-31 15:17:00,Marin Light Rail,Harborside,40.714584,-74.042817,40.7192517,-74.034234,member,Friday,04/09/2021,04/09/2021,0 days 00:07:00
2022-01-31 07:01:00,2022-01-31 07:05:00,Morris Canal,Harborside,40.712418,-74.038525,40.7192517,-74.034234,member,Monday,04/26/2021,04/26/2021,0 days 00:04:00
